time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729684680000,256,93.3558,93.35,93.35,93.35,93.35,32
1729684800000,77343,93.0838,92.95,93.78,93.97,91.8,673
1729684860000,4667,93.3302,91.8,93.7,93.74,91.8,64
1729684920000,4998,93.6668,93.7,93.8,93.8,93.5,71
1729684980000,4675,93.7279,93.71,93.71,93.8,93.7,71
1729685040000,7695,93.8151,93.79,93.78,93.83,93.78,70
1729685100000,3979,93.7105,93.75,93.77,93.8,93.69,48
1729685160000,1159,93.7519,93.73,93.75,93.79,93.73,16
1729685220000,1430,93.7761,93.79,93.76,93.79,93.76,16
1729685280000,1318,93.7414,93.76,93.74,93.76,93.72,20
1729685340000,15851,93.7525,93.72,93.8,93.81,93.72,63
1729685400000,9620,93.7623,93.79,93.77,93.81,93.75,38
1729685460000,4044,93.7618,93.79,93.72,93.8,93.72,30
1729685520000,3193,93.7461,93.72,93.74,93.77,93.72,38
1729685580000,4131,93.7226,93.73,93.73,93.7485,93.72,18
1729685640000,5378,93.5879,93.72,93.45,93.72,93.45,89
1729685700000,5878,93.481,93.5,93.5,93.5,93.4,498
1729685760000,4480,93.5936,93.5,93.7,93.7,93.5,59
1729685820000,3221,93.6221,93.621,93.6,93.64,93.6,34
1729685880000,4526,93.5138,93.595,93.48,93.6,93.45,69
1729685940000,875,93.4826,93.495,93.48,93.495,93.48,14
1729686000000,490,93.4707,93.47,93.48,93.48,93.47,10
